Iteration,Character,Prev_Position,New_Position,Steps,Result
69,Bruja,6,7,1,0
69,Heroe,8,9,2,0
69,Bruja,7,8,1,0
69,Heroe,9,14,1,0
69,Bruja,8,8,0,0
69,Heroe,15,21,2,0
69,Bruja,8,9,1,0
69,Heroe,16,7,3,0
69,Bruja,9,10,1,0
69,Heroe,6,5,2,0
69,Bruja,10,11,1,0
69,Heroe,5,4,1,0
69,Bruja,11,12,1,0
69,Heroe,5,6,2,0
69,Bruja,12,23,2,0
69,Bruja,23,23,0,1
70,Heroe,3,2,3,0
70,Bruja,0,2,2,0
70,Heroe,2,1,1,0
70,Bruja,2,3,1,0
70,Heroe,1,0,3,0
70,Bruja,3,5,2,0
70,Heroe,0,1,1,0
70,Bruja,5,6,1,0
70,Heroe,3,4,3,0
70,Bruja,6,6,0,0
70,Heroe,6,7,3,0
70,Bruja,6,7,1,0
70,Heroe,20,39,3,0
70,Bruja,7,8,1,0
70,Heroe,16,7,3,0
70,Bruja,8,9,1,0
70,Heroe,20,39,3,0
70,Bruja,9,10,1,0
70,Heroe,39,39,0,0
70,Bruja,10,11,1,0
70,Heroe,39,20,1,0
70,Bruja,11,12,1,0
70,Heroe,7,6,3,0
70,Bruja,12,13,1,0
70,Heroe,6,6,0,0
70,Bruja,13,23,1,0
70,Bruja,23,23,0,1
71,Heroe,5,5,0,0
71,Bruja,0,1,1,0
71,Heroe,5,6,1,0
71,Bruja,1,2,1,0
71,Heroe,6,5,1,0
71,Bruja,2,4,2,0
71,Heroe,6,7,2,0
71,Bruja,4,5,1,0
71,Heroe,9,10,3,0
71,Bruja,5,5,0,0
71,Heroe,10,22,1,0
71,Bruja,5,7,2,0
71,Heroe,22,29,1,0
71,Bruja,7,22,2,0
71,Heroe,28,27,3,0
71,Heroe,27,27,0,1
72,Heroe,5,6,1,0
72,Bruja,0,1,1,0
72,Heroe,6,6,0,0
72,Bruja,1,3,2,0
72,Heroe,6,6,0,0
72,Bruja,3,3,0,0
72,Heroe,6,5,1,0
72,Bruja,3,4,1,0
72,Heroe,5,4,1,0
72,Bruja,4,4,0,0
72,Heroe,4,5,1,0
72,Bruja,4,5,1,0
72,Heroe,5,4,1,0
72,Bruja,5,6,1,0
72,Heroe,4,4,0,0
72,Bruja,6,7,1,0
72,Heroe,4,3,1,0
72,Bruja,7,9,2,0
72,Heroe,5,6,3,0
72,Bruja,9,10,1,0
72,Heroe,6,5,1,0
72,Bruja,10,11,1,0
72,Heroe,4,3,2,0
72,Bruja,11,12,1,0
72,Heroe,1,0,3,0
72,Bruja,12,13,1,0
72,Heroe,0,0,0,0
72,Bruja,13,23,1,0
72,Bruja,23,23,0,1
73,Heroe,7,15,3,0
73,Bruja,0,1,1,0
73,Heroe,15,15,0,0
73,Bruja,1,2,1,0
73,Heroe,15,15,0,0
73,Bruja,2,2,0,0
73,Heroe,15,21,1,0
73,Bruja,2,3,1,0
73,Heroe,7,16,3,0
73,Bruja,3,5,2,0
73,Heroe,8,9,3,0
73,Bruja,5,6,1,0
73,Heroe,22,38,3,0
73,Bruja,6,6,0,0
73,Heroe,38,37,1,0
73,Bruja,6,6,0,0
73,Heroe,37,38,1,0
73,Bruja,6,7,1,0
73,Heroe,38,37,1,0
73,Bruja,7,9,2,0
73,Heroe,38,22,2,0
73,Bruja,9,10,1,0
73,Heroe,22,15,1,0
73,Bruja,10,11,1,0
73,Heroe,22,10,2,0
73,Bruja,11,13,2,0
73,Heroe,38,37,3,0
73,Bruja,13,13,0,0
73,Heroe,37,38,1,0
73,Bruja,13,23,1,0
73,Bruja,23,23,0,1
74,Heroe,3,2,3,0
74,Bruja,0,1,1,0
74,Heroe,4,5,3,0
74,Bruja,1,2,1,0
74,Heroe,5,4,1,0
74,Bruja,2,3,1,0
74,Heroe,2,1,3,0
74,Bruja,3,4,1,0
74,Heroe,1,2,1,0
74,Bruja,4,4,0,0
74,Heroe,4,5,3,0
74,Bruja,4,5,1,0
74,Heroe,6,7,2,0
74,Bruja,5,6,1,0
74,Heroe,8,9,2,0
74,Bruja,6,6,0,0
74,Heroe,15,21,3,0
74,Bruja,6,7,1,0
74,Heroe,21,15,1,0
74,Bruja,7,22,2,0
74,Heroe,15,7,1,0
74,Bruja,22,29,1,0
74,Heroe,7,7,0,0
74,Bruja,29,32,2,0
74,Bruja,32,32,0,1
75,Heroe,3,2,3,0
75,Bruja,0,0,0,0
75,Heroe,3,4,2,0
75,Bruja,0,2,2,0
75,Heroe,5,6,2,0
75,Bruja,2,2,0,0
75,Heroe,6,6,0,0
75,Bruja,2,3,1,0
75,Heroe,6,6,0,0
75,Bruja,3,4,1,0
75,Heroe,15,22,3,0
75,Bruja,4,4,0,0
75,Heroe,22,22,0,0
75,Bruja,4,5,1,0
75,Heroe,22,38,1,0
75,Bruja,5,6,1,0
75,Heroe,38,38,0,0
75,Bruja,6,7,1,0
75,Heroe,38,38,0,0
75,Bruja,7,15,1,0
75,Heroe,38,38,0,0
75,Bruja,15,22,1,0
75,Heroe,38,37,1,0
75,Bruja,22,29,1,0
75,Heroe,22,29,3,0
75,Bruja,29,27,2,0
75,Bruja,27,27,0,1
76,Heroe,5,4,1,0
76,Bruja,0,1,1,0
76,Heroe,3,2,2,0
76,Bruja,1,2,1,0
76,Heroe,1,0,3,0
76,Bruja,2,2,0,0
76,Heroe,2,3,3,0
76,Bruja,2,3,1,0
76,Heroe,1,0,3,0
76,Bruja,3,4,1,0
76,Heroe,0,0,0,0
76,Bruja,4,5,1,0
76,Heroe,0,1,1,0
76,Bruja,5,6,1,0
76,Heroe,1,0,1,0
76,Bruja,6,7,1,0
76,Heroe,0,1,1,0
76,Bruja,7,7,0,0
76,Heroe,3,4,3,0
76,Bruja,7,8,1,0
76,Heroe,4,3,1,0
76,Bruja,8,9,1,0
76,Heroe,4,5,2,0
76,Bruja,9,10,1,0
76,Heroe,5,6,1,0
76,Bruja,10,12,2,0
76,Heroe,5,4,2,0
76,Bruja,12,12,0,0
76,Heroe,4,4,0,0
76,Bruja,12,13,1,0
76,Heroe,4,5,1,0
76,Bruja,13,23,1,0
76,Bruja,23,23,0,1
77,Heroe,6,7,2,0
77,Bruja,0,1,1,0
77,Heroe,7,6,1,0
77,Bruja,1,2,1,0
77,Heroe,8,9,3,0
77,Bruja,2,3,1,0
77,Heroe,9,8,1,0
77,Bruja,3,4,1,0
77,Heroe,8,9,1,0
77,Bruja,4,4,0,0
77,Heroe,9,9,0,0
77,Bruja,4,5,1,0
77,Heroe,14,15,2,0
77,Bruja,5,5,0,0
77,Heroe,15,7,1,0
77,Bruja,5,6,1,0
77,Heroe,9,14,3,0
77,Bruja,6,7,1,0
77,Heroe,15,21,2,0
77,Bruja,7,15,1,0
77,Heroe,21,20,1,0
77,Bruja,15,22,1,0
77,Heroe,15,14,3,0
77,Bruja,22,29,1,0
77,Heroe,15,22,2,0
77,Bruja,29,30,1,0
77,Heroe,22,10,1,0
77,Bruja,30,27,2,0
77,Bruja,27,27,0,1
78,Heroe,5,6,1,0
78,Bruja,0,1,1,0
78,Heroe,6,6,0,0
78,Bruja,1,2,1,0
78,Heroe,6,5,1,0
78,Bruja,2,2,0,0
78,Heroe,7,15,3,0
78,Bruja,2,2,0,0
78,Heroe,15,15,0,0
78,Bruja,2,3,1,0
78,Heroe,9,8,3,0
78,Bruja,3,4,1,0
78,Heroe,14,15,3,0
78,Bruja,4,5,1,0
78,Heroe,7,6,2,0
78,Bruja,5,6,1,0
78,Heroe,6,7,1,0
78,Bruja,6,7,1,0
78,Heroe,17,18,3,0
78,Bruja,7,7,0,0
78,Heroe,40,36,3,0
78,Bruja,7,15,1,0
78,Heroe,36,40,1,0
78,Bruja,15,29,2,0
78,Heroe,40,41,1,0
78,Bruja,29,30,1,0
78,Heroe,18,19,2,0
78,Bruja,30,27,2,0
78,Bruja,27,27,0,1
79,Heroe,5,5,0,0
79,Bruja,0,1,1,0
79,Heroe,5,5,0,0
79,Bruja,1,3,2,0
79,Heroe,5,4,1,0
79,Bruja,3,3,0,0
79,Heroe,3,2,2,0
79,Bruja,3,4,1,0
79,Heroe,2,2,0,0
79,Bruja,4,5,1,0
79,Heroe,4,5,3,0
79,Bruja,5,6,1,0
79,Heroe,6,7,2,0
79,Bruja,6,7,1,0
79,Heroe,9,14,3,0
79,Bruja,7,15,1,0
79,Heroe,15,21,2,0
79,Bruja,15,29,2,0
79,Heroe,20,16,2,0
79,Bruja,29,30,1,0
79,Heroe,19,18,3,0
79,Bruja,30,27,1,0
79,Bruja,27,27,0,1
80,Heroe,5,4,1,0
80,Bruja,0,1,1,0
80,Heroe,4,4,0,0
80,Bruja,1,2,1,0
80,Heroe,3,2,2,0
80,Bruja,2,3,1,0
80,Heroe,2,3,1,0
80,Bruja,3,4,1,0
80,Heroe,3,4,1,0
80,Bruja,4,5,1,0
80,Heroe,4,4,0,0
80,Bruja,5,6,1,0
80,Heroe,4,4,0,0
80,Bruja,6,7,1,0
80,Heroe,6,7,3,0
80,Bruja,7,15,1,0
80,Heroe,6,5,2,0
80,Bruja,15,22,1,0
80,Heroe,4,3,2,0
80,Bruja,22,29,1,0
80,Heroe,3,4,1,0
80,Bruja,29,30,1,0
80,Heroe,4,4,0,0
80,Bruja,30,27,2,0
80,Bruja,27,27,0,1
81,Heroe,5,6,1,0
81,Bruja,0,1,1,0
81,Heroe,6,7,1,0
81,Bruja,1,3,2,0
81,Heroe,8,9,2,0
81,Bruja,3,3,0,0
81,Heroe,15,21,3,0
81,Bruja,3,5,2,0
81,Heroe,20,16,2,0
81,Bruja,5,7,2,0
81,Heroe,15,14,3,0
81,Bruja,7,7,0,0
81,Heroe,14,15,1,0
81,Bruja,7,8,1,0
81,Heroe,15,15,0,0
81,Bruja,8,9,1,0
81,Heroe,9,8,3,0
81,Bruja,9,10,1,0
81,Heroe,10,22,3,0
81,Bruja,10,11,1,0
81,Heroe,22,10,1,0
81,Bruja,11,12,1,0
81,Heroe,15,14,3,0
81,Bruja,12,13,1,0
81,Heroe,8,7,3,0
81,Bruja,13,23,1,0
81,Bruja,23,23,0,1
82,Heroe,4,3,2,0
82,Bruja,0,2,2,0
82,Heroe,3,4,1,0
82,Bruja,2,2,0,0
82,Heroe,4,3,1,0
82,Bruja,2,2,0,0
82,Heroe,3,4,1,0
82,Bruja,2,3,1,0
82,Heroe,4,5,1,0
82,Bruja,3,3,0,0
82,Heroe,5,6,1,0
82,Bruja,3,5,2,0
82,Heroe,6,5,1,0
82,Bruja,5,6,1,0
82,Heroe,7,16,3,0
82,Bruja,6,7,1,0
82,Heroe,8,9,3,0
82,Bruja,7,15,1,0
82,Heroe,7,6,3,0
82,Bruja,15,22,1,0
82,Heroe,15,22,3,0
82,Bruja,22,30,2,0
82,Heroe,37,41,3,0
82,Bruja,30,32,1,0
82,Bruja,32,32,0,1
83,Heroe,5,4,1,0
83,Bruja,0,0,0,0
83,Heroe,6,7,3,0
83,Bruja,0,1,1,0
83,Heroe,8,9,2,0
83,Bruja,1,2,1,0
83,Heroe,9,8,1,0
83,Bruja,2,3,1,0
83,Heroe,7,15,2,0
83,Bruja,3,5,2,0
83,Heroe,15,22,1,0
83,Bruja,5,6,1,0
83,Heroe,22,29,1,0
83,Bruja,6,7,1,0
83,Heroe,28,27,3,0
83,Heroe,27,27,0,1
84,Heroe,5,5,0,0
84,Bruja,0,1,1,0
84,Heroe,5,6,1,0
84,Bruja,1,2,1,0
84,Heroe,8,9,3,0
84,Bruja,2,3,1,0
84,Heroe,15,22,3,0
84,Bruja,3,5,2,0
84,Heroe,22,29,1,0
84,Bruja,5,7,2,0
84,Heroe,29,29,0,0
84,Bruja,7,15,1,0
84,Heroe,24,13,3,0
84,Bruja,15,22,1,0
84,Heroe,13,13,0,0
84,Bruja,22,22,0,0
84,Heroe,28,29,3,0
84,Bruja,22,29,1,0
84,Heroe,29,22,1,0
84,Bruja,29,29,0,0
84,Heroe,22,10,1,0
84,Bruja,29,29,0,0
84,Heroe,38,37,3,0
84,Bruja,29,29,0,0
84,Heroe,34,36,3,0
84,Bruja,29,30,1,0
84,Heroe,35,33,2,0
84,Bruja,30,32,1,0
84,Bruja,32,32,0,1
85,Heroe,5,4,1,0
85,Bruja,0,1,1,0
85,Heroe,4,3,1,0
85,Bruja,1,2,1,0
85,Heroe,3,2,1,0
85,Bruja,2,4,2,0
85,Heroe,2,1,1,0
85,Bruja,4,5,1,0
85,Heroe,1,0,3,0
85,Bruja,5,6,1,0
85,Heroe,1,2,2,0
85,Bruja,6,7,1,0
85,Heroe,4,5,3,0
85,Bruja,7,15,1,0
85,Heroe,3,2,3,0
85,Bruja,15,15,0,0
85,Heroe,2,3,1,0
85,Bruja,15,29,2,0
85,Heroe,3,2,1,0
85,Bruja,29,30,1,0
85,Heroe,1,0,3,0
85,Bruja,30,32,1,0
85,Bruja,32,32,0,1
86,Heroe,5,4,1,0
86,Bruja,0,1,1,0
86,Heroe,4,4,0,0
86,Bruja,1,2,1,0
86,Heroe,2,1,3,0
86,Bruja,2,3,1,0
86,Heroe,1,0,1,0
86,Bruja,3,5,2,0
86,Heroe,0,1,1,0
86,Bruja,5,6,1,0
86,Heroe,1,2,1,0
86,Bruja,6,6,0,0
86,Heroe,2,1,1,0
86,Bruja,6,7,1,0
86,Heroe,1,0,3,0
86,Bruja,7,9,2,0
86,Heroe,0,0,0,0
86,Bruja,9,9,0,0
86,Heroe,2,3,3,0
86,Bruja,9,10,1,0
86,Heroe,3,3,0,0
86,Bruja,10,11,1,0
86,Heroe,1,0,3,0
86,Bruja,11,11,0,0
86,Heroe,0,0,0,0
86,Bruja,11,13,2,0
86,Heroe,2,3,3,0
86,Bruja,13,13,0,0
86,Heroe,2,1,2,0
86,Bruja,13,23,1,0
86,Bruja,23,23,0,1
87,Heroe,7,16,3,0
87,Bruja,0,1,1,0
87,Heroe,18,41,3,0
87,Bruja,1,1,0,0
87,Heroe,41,37,1,0
87,Bruja,1,2,1,0
87,Heroe,18,17,3,0
87,Bruja,2,2,0,0
87,Heroe,17,16,1,0
87,Bruja,2,3,1,0
87,Heroe,8,9,3,0
87,Bruja,3,4,1,0
87,Heroe,14,15,2,0
87,Bruja,4,5,1,0
87,Heroe,8,9,3,0
87,Bruja,5,6,1,0
87,Heroe,9,8,1,0
87,Bruja,6,6,0,0
87,Heroe,8,9,1,0
87,Bruja,6,7,1,0
87,Heroe,9,9,0,0
87,Bruja,7,8,1,0
87,Heroe,9,9,0,0
87,Bruja,8,8,0,0
87,Heroe,15,21,3,0
87,Bruja,8,10,2,0
87,Heroe,21,15,1,0
87,Bruja,10,10,0,0
87,Heroe,21,20,2,0
87,Bruja,10,12,2,0
87,Heroe,20,20,0,0
87,Bruja,12,23,2,0
87,Bruja,23,23,0,1
88,Heroe,6,7,2,0
88,Bruja,0,0,0,0
88,Heroe,21,20,3,0
88,Bruja,0,1,1,0
88,Heroe,18,17,3,0
88,Bruja,1,2,1,0
88,Heroe,17,17,0,0
88,Bruja,2,3,1,0
88,Heroe,17,16,1,0
88,Bruja,3,4,1,0
88,Heroe,8,9,3,0
88,Bruja,4,5,1,0
88,Heroe,8,7,2,0
88,Bruja,5,6,1,0
88,Heroe,7,6,1,0
88,Bruja,6,7,1,0
88,Heroe,16,17,3,0
88,Bruja,7,7,0,0
88,Heroe,17,16,1,0
88,Bruja,7,8,1,0
88,Heroe,15,22,3,0
88,Bruja,8,10,2,0
88,Heroe,22,15,1,0
88,Bruja,10,10,0,0
88,Heroe,38,37,3,0
88,Bruja,10,10,0,0
88,Heroe,38,22,2,0
88,Bruja,10,11,1,0
88,Heroe,22,22,0,0
88,Bruja,11,12,1,0
88,Heroe,22,38,1,0
88,Bruja,12,13,1,0
88,Heroe,29,30,3,0
88,Bruja,13,13,0,0
88,Heroe,30,27,1,0
88,Bruja,13,23,1,0
88,Bruja,23,23,0,1
89,Heroe,5,4,1,0
89,Bruja,0,1,1,0
89,Heroe,4,4,0,0
89,Bruja,1,2,1,0
89,Heroe,2,1,3,0
89,Bruja,2,2,0,0
89,Heroe,2,3,2,0
89,Bruja,2,3,1,0
89,Heroe,1,0,3,0
89,Bruja,3,4,1,0
89,Heroe,2,3,3,0
89,Bruja,4,5,1,0
89,Heroe,1,0,3,0
89,Bruja,5,6,1,0
89,Heroe,1,2,2,0
89,Bruja,6,6,0,0
89,Heroe,2,1,1,0
89,Bruja,6,15,2,0
89,Heroe,3,4,3,0
89,Bruja,15,15,0,0
89,Heroe,3,2,2,0
89,Bruja,15,22,1,0
89,Heroe,4,5,3,0
89,Bruja,22,29,1,0
89,Heroe,4,3,2,0
89,Bruja,29,30,1,0
89,Heroe,1,0,3,0
89,Bruja,30,27,1,0
89,Bruja,27,27,0,1
90,Heroe,6,7,2,0
90,Bruja,0,1,1,0
90,Heroe,9,10,3,0
90,Bruja,1,2,1,0
90,Heroe,9,8,2,0
90,Bruja,2,3,1,0
90,Heroe,7,15,2,0
90,Bruja,3,4,1,0
90,Heroe,15,22,1,0
90,Bruja,4,6,2,0
90,Heroe,9,14,3,0
90,Bruja,6,7,1,0
90,Heroe,8,7,3,0
90,Bruja,7,15,1,0
90,Heroe,9,10,3,0
90,Bruja,15,22,1,0
90,Heroe,22,29,2,0
90,Bruja,22,29,1,0
90,Heroe,29,28,1,0
90,Bruja,29,30,1,0
90,Heroe,28,28,0,0
90,Bruja,30,30,0,0
90,Heroe,28,27,1,0
90,Bruja,30,32,1,0
90,Bruja,32,32,0,1
91,Heroe,5,4,1,0
91,Bruja,0,1,1,0
91,Heroe,4,5,1,0
91,Bruja,1,2,1,0
91,Heroe,4,3,2,0
91,Bruja,2,3,1,0
91,Heroe,5,6,3,0
91,Bruja,3,4,1,0
91,Heroe,8,9,3,0
91,Bruja,4,5,1,0
91,Heroe,14,15,2,0
91,Bruja,5,7,2,0
91,Heroe,15,15,0,0
91,Bruja,7,7,0,0
91,Heroe,15,7,1,0
91,Bruja,7,15,1,0
91,Heroe,7,16,1,0
91,Bruja,15,22,1,0
91,Heroe,18,19,3,0
91,Bruja,22,30,2,0
91,Heroe,39,41,3,0
91,Bruja,30,27,1,0
91,Bruja,27,27,0,1
92,Heroe,3,2,3,0
92,Bruja,0,1,1,0
92,Heroe,1,0,2,0
92,Bruja,1,2,1,0
92,Heroe,0,1,1,0
92,Bruja,2,3,1,0
92,Heroe,1,0,2,0
92,Bruja,3,5,2,0
92,Heroe,2,3,3,0
92,Bruja,5,7,2,0
92,Heroe,4,5,2,0
92,Bruja,7,15,1,0
92,Heroe,7,15,3,0
92,Bruja,15,22,1,0
92,Heroe,15,15,0,0
92,Bruja,22,29,1,0
92,Heroe,15,14,1,0
92,Bruja,29,29,0,0
92,Heroe,9,10,2,0
92,Bruja,29,30,1,0
92,Heroe,10,11,1,0
92,Bruja,30,27,2,0
92,Bruja,27,27,0,1
93,Heroe,4,3,2,0
93,Bruja,0,1,1,0
93,Heroe,3,3,0,0
93,Bruja,1,3,2,0
93,Heroe,3,2,1,0
93,Bruja,3,4,1,0
93,Heroe,2,1,1,0
93,Bruja,4,6,2,0
93,Heroe,3,4,3,0
93,Bruja,6,7,1,0
93,Heroe,4,5,1,0
93,Bruja,7,15,1,0
93,Heroe,3,2,3,0
93,Bruja,15,22,1,0
93,Heroe,2,2,0,0
93,Bruja,22,29,1,0
93,Heroe,2,2,0,0
93,Bruja,29,27,2,0
93,Bruja,27,27,0,1
94,Heroe,5,6,1,0
94,Bruja,0,1,1,0
94,Heroe,6,7,1,0
94,Bruja,1,3,2,0
94,Heroe,20,21,3,0
94,Bruja,3,4,1,0
94,Heroe,15,22,2,0
94,Bruja,4,5,1,0
94,Heroe,22,22,0,0
94,Bruja,5,5,0,0
94,Heroe,22,10,1,0
94,Bruja,5,6,1,0
94,Heroe,14,15,3,0
94,Bruja,6,7,1,0
94,Heroe,15,22,1,0
94,Bruja,7,8,1,0
94,Heroe,22,22,0,0
94,Bruja,8,9,1,0
94,Heroe,29,30,2,0
94,Bruja,9,10,1,0
94,Heroe,34,31,3,0
94,Bruja,10,10,0,0
94,Heroe,31,31,0,0
94,Bruja,10,12,2,0
94,Heroe,32,30,3,0
94,Bruja,12,13,1,0
94,Heroe,30,30,0,0
94,Bruja,13,23,2,0
94,Bruja,23,23,0,1
95,Heroe,6,7,2,0
95,Bruja,0,1,1,0
95,Heroe,7,6,1,0
95,Bruja,1,2,1,0
95,Heroe,6,5,1,0
95,Bruja,2,3,1,0
95,Heroe,7,8,3,0
95,Bruja,3,4,1,0
95,Heroe,10,11,3,0
95,Bruja,4,5,1,0
95,Heroe,11,10,1,0
95,Bruja,5,6,1,0
95,Heroe,14,15,3,0
95,Bruja,6,6,0,0
95,Heroe,14,9,2,0
95,Bruja,6,7,1,0
95,Heroe,9,10,1,0
95,Bruja,7,15,1,0
95,Heroe,12,13,3,0
95,Bruja,15,22,1,0
95,Heroe,25,26,2,0
95,Bruja,22,29,1,0
95,Heroe,26,25,1,0
95,Bruja,29,30,1,0
95,Heroe,26,27,2,0
95,Heroe,27,27,0,1
96,Heroe,5,6,1,0
96,Bruja,0,1,1,0
96,Heroe,6,6,0,0
96,Bruja,1,2,1,0
96,Heroe,6,5,1,0
96,Bruja,2,3,1,0
96,Heroe,5,5,0,0
96,Bruja,3,4,1,0
96,Heroe,5,5,0,0
96,Bruja,4,5,1,0
96,Heroe,6,7,2,0
96,Bruja,5,5,0,0
96,Heroe,8,9,2,0
96,Bruja,5,7,2,0
96,Heroe,10,11,2,0
96,Bruja,7,8,1,0
96,Heroe,11,12,1,0
96,Bruja,8,9,1,0
96,Heroe,24,28,3,0
96,Bruja,9,9,0,0
96,Heroe,28,28,0,0
96,Bruja,9,10,1,0
96,Heroe,28,24,1,0
96,Bruja,10,11,1,0
96,Heroe,29,22,3,0
96,Bruja,11,13,2,0
96,Heroe,22,22,0,0
96,Bruja,13,13,0,0
96,Heroe,28,27,3,0
96,Bruja,13,23,1,0
96,Bruja,23,23,0,1
97,Heroe,3,2,3,0
97,Bruja,0,0,0,0
97,Heroe,1,0,3,0
97,Bruja,0,0,0,0
97,Heroe,0,1,1,0
97,Bruja,0,1,1,0
97,Heroe,2,3,2,0
97,Bruja,1,3,2,0
97,Heroe,3,3,0,0
97,Bruja,3,4,1,0
97,Heroe,3,2,1,0
97,Bruja,4,6,2,0
97,Heroe,2,2,0,0
97,Bruja,6,7,1,0
97,Heroe,2,1,1,0
97,Bruja,7,15,1,0
97,Heroe,1,2,1,0
97,Bruja,15,29,2,0
97,Heroe,1,0,3,0
97,Bruja,29,30,1,0
97,Heroe,0,1,1,0
97,Bruja,30,32,2,0
97,Bruja,32,32,0,1
98,Heroe,5,5,0,0
98,Bruja,0,1,1,0
98,Heroe,5,6,1,0
98,Bruja,1,2,1,0
98,Heroe,6,7,1,0
98,Bruja,2,3,1,0
98,Heroe,7,7,0,0
98,Bruja,3,4,1,0
98,Heroe,20,39,3,0
98,Bruja,4,5,1,0
98,Heroe,16,7,3,0
98,Bruja,5,7,2,0
98,Heroe,5,4,3,0
98,Bruja,7,9,2,0
98,Heroe,6,7,3,0
98,Bruja,9,10,1,0
98,Heroe,22,29,3,0
98,Bruja,10,10,0,0
98,Heroe,27,26,3,0
98,Bruja,10,10,0,0
98,Heroe,30,29,3,0
98,Bruja,10,11,1,0
98,Heroe,15,21,3,0
98,Bruja,11,12,1,0
98,Heroe,14,9,3,0
98,Bruja,12,13,1,0
98,Heroe,10,22,2,0
98,Bruja,13,23,1,0
98,Bruja,23,23,0,1
99,Heroe,5,5,0,0
99,Bruja,0,1,1,0
99,Heroe,5,4,1,0
99,Bruja,1,2,1,0
99,Heroe,4,5,1,0
99,Bruja,2,3,1,0
99,Heroe,7,8,3,0
99,Bruja,3,3,0,0
99,Heroe,8,8,0,0
99,Bruja,3,4,1,0
99,Heroe,8,7,1,0
99,Bruja,4,5,1,0
99,Heroe,7,7,0,0
99,Bruja,5,6,1,0
99,Heroe,22,10,3,0
99,Bruja,6,7,1,0
99,Heroe,29,28,3,0
99,Bruja,7,8,1,0
99,Heroe,27,30,2,0
99,Bruja,8,9,1,0
99,Heroe,30,27,1,0
99,Bruja,9,10,1,0
99,Heroe,25,13,3,0
99,Bruja,10,11,1,0
99,Heroe,28,29,3,0
99,Bruja,11,12,1,0
99,Heroe,29,28,1,0
99,Bruja,12,13,1,0
99,Heroe,13,25,3,0
99,Bruja,13,13,0,0
99,Heroe,25,13,1,0
99,Bruja,13,23,2,0
99,Bruja,23,23,0,1
100,Heroe,3,2,3,0
100,Bruja,0,1,1,0
100,Heroe,2,2,0,0
100,Bruja,1,2,1,0
100,Heroe,1,0,3,0
100,Bruja,2,3,1,0
100,Heroe,1,2,2,0
100,Bruja,3,5,2,0
100,Heroe,1,0,3,0
100,Bruja,5,7,2,0
100,Heroe,0,1,1,0
100,Bruja,7,15,1,0
100,Heroe,3,4,3,0
100,Bruja,15,15,0,0
100,Heroe,4,5,1,0
100,Bruja,15,15,0,0
100,Heroe,5,6,1,0
100,Bruja,15,15,0,0
100,Heroe,5,4,2,0
100,Bruja,15,15,0,0
100,Heroe,4,4,0,0
100,Bruja,15,22,1,0
100,Heroe,2,1,3,0
100,Bruja,22,29,1,0
100,Heroe,1,0,1,0
100,Bruja,29,32,2,0
100,Bruja,32,32,0,1
101,Heroe,3,2,3,0
101,Bruja,0,1,1,0
101,Heroe,2,1,1,0
101,Bruja,1,2,1,0
101,Heroe,2,3,2,0
101,Bruja,2,3,1,0
101,Heroe,5,6,3,0
101,Bruja,3,4,1,0
101,Heroe,7,8,2,0
101,Bruja,4,4,0,0
101,Heroe,14,15,3,0
101,Bruja,4,5,1,0
101,Heroe,15,7,1,0
101,Bruja,5,6,1,0
101,Heroe,7,16,1,0
101,Bruja,6,7,1,0
101,Heroe,20,39,2,0
101,Bruja,7,15,1,0
101,Heroe,40,36,3,0
101,Bruja,15,15,0,0
101,Heroe,36,36,0,0
101,Bruja,15,15,0,0
101,Heroe,33,32,3,0
101,Heroe,32,32,0,1
102,Heroe,5,6,1,0
102,Bruja,0,1,1,0
102,Heroe,4,3,3,0
102,Bruja,1,2,1,0
102,Heroe,3,2,1,0
102,Bruja,2,3,1,0
102,Heroe,1,0,3,0
102,Bruja,3,3,0,0
102,Heroe,0,0,0,0
102,Bruja,3,4,1,0
102,Heroe,2,3,3,0
102,Bruja,4,5,1,0
102,Heroe,3,2,1,0
102,Bruja,5,6,1,0
102,Heroe,1,0,3,0
102,Bruja,6,7,1,0
102,Heroe,2,3,3,0
102,Bruja,7,15,1,0
102,Heroe,1,0,3,0
102,Bruja,15,29,2,0
102,Heroe,0,1,1,0
102,Bruja,29,30,1,0
102,Heroe,1,2,1,0
102,Bruja,30,27,2,0
102,Bruja,27,27,0,1
103,Heroe,3,2,3,0
103,Bruja,0,1,1,0
103,Heroe,4,5,3,0
103,Bruja,1,2,1,0
103,Heroe,5,6,1,0
103,Bruja,2,3,1,0
103,Heroe,7,8,2,0
103,Bruja,3,5,2,0
103,Heroe,8,9,1,0
103,Bruja,5,7,2,0
103,Heroe,9,9,0,0
103,Bruja,7,15,1,0
103,Heroe,15,21,3,0
103,Bruja,15,22,1,0
103,Heroe,21,21,0,0
103,Bruja,22,30,2,0
103,Heroe,21,20,1,0
103,Bruja,30,27,1,0
103,Bruja,27,27,0,1
104,Heroe,5,6,1,0
104,Bruja,0,2,2,0
104,Heroe,6,5,1,0
104,Bruja,2,3,1,0
104,Heroe,4,3,2,0
104,Bruja,3,4,1,0
104,Heroe,3,3,0,0
104,Bruja,4,5,1,0
104,Heroe,3,3,0,0
104,Bruja,5,5,0,0
104,Heroe,5,6,3,0
104,Bruja,5,6,1,0
104,Heroe,4,3,3,0
104,Bruja,6,7,1,0
104,Heroe,3,4,1,0
